"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"May 10, 2023",,1,1
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Apr 20, 2023",,,
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,,1,"Apr 20, 2023",1,,
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Apr 5, 2023",,1,1
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/guides-dei-inclusive-metadata/, https://tenovos.com/why/",2,2,1,"Mar 30, 2023",,,
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/guides-dei-inclusive-metadata/",1,,1,"Mar 30, 2023",1,,
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 keyword researched a total of 2 times by 1 anonymous user","intelligent content",,,1,"Mar 17, 2023",,1,2
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/guides-dei-inclusive-metadata/",1,1,1,"Mar 13, 2023",,,
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Mar 6, 2023",,1,1
"/discover/account/detail/7a8f9eb08c324b0/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","MediaValet","Canada - mediavalet.com","1 keyword researched a total of 5 times by 1 anonymous user","digital asset management",,,1,"Feb 13, 2023",,1,5
