"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","keywordsResearched","timesResearched","timesClicked"
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/",1,2,2,"Jul 5, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jul 5, 2023",,,2
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 2 times by 2 anonymous users","best dam, marketing performance",,,2,"Jul 5, 2023",2,2,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 6 times by 4 anonymous users","canto, Informatica, marketing performance",,,4,"Jul 4, 2023",3,6,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 5 times by 4 anonymous users","content hub, marketing performance",,,4,"Jul 3, 2023",2,5,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 keyword researched a total of 1 time by 1 anonymous user","dam new york",,,1,"Jul 2, 2023",1,1,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 pages viewed a total of 2 times by 2 Anonymous users","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/, https://tenovos.com/",2,2,2,"Jun 30, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/blog/the-price-of-being-dam-less-6-surprising-costs-you-may-be-incurring/",1,,1,"Jun 30, 2023",,,2
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 15 times by 6 anonymous users","canto, taxonomy, workflow automation, content hub, brand integrity",,,6,"Jun 30, 2023",5,15,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","4 keywords researched a total of 10 times by 6 anonymous users","smartsheet, content hub, taxonomy, marketing performance",,,6,"Jun 29, 2023",4,10,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 6 times by 4 anonymous users","digital asset management, taxonomy, marketing performance",,,4,"Jun 28, 2023",3,6,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 4 times by 4 anonymous users","dam europe, dam new york, widen",,,4,"Jun 27, 2023",3,4,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 16 times by 9 anonymous users","smartsheet, hyland, dam europe, aem, workflow automation",,,9,"Jun 26, 2023",5,16,
