"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Apr 2, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Apr 1, 2023",,1,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 2 times by 2 anonymous users","widen, canto",,,2,"Mar 31, 2023",,2,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","widen",,,1,"Mar 29, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 3 times by 2 anonymous users","taxonomy",,,2,"Mar 23, 2023",,1,3
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Mar 22, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Mar 14, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","hyland",,,1,"Mar 12, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 10 times by 1 anonymous user","smartsheet",,,1,"Mar 8, 2023",,1,10
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"Mar 1, 2023",,1,1
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","4 keywords researched a total of 13 times by 4 anonymous users","canto, smartsheet, widen, workflow automation",,,4,"Feb 28, 2023",,4,13
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 2 times by 1 anonymous user","digital asset management trends, digital asset management",,,1,"Feb 26, 2023",,2,2
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","1 keyword researched a total of 19 times by 2 anonymous users","digital asset management",,,2,"Feb 25, 2023",,1,19
"/discover/account/detail/77ad57ee58f1eee/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Dana - Farber Cancer Institute","United States - dana-farber.org","2 keywords researched a total of 23 times by 3 anonymous users","digital asset management, taxonomy",,,3,"Feb 24, 2023",,2,23
