"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 3 times by 1 anonymous user","forrester wave, content delivery network",,,1,"Jul 12, 2023",,2,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 keywords researched a total of 4 times by 2 anonymous users","dam manager, forrester wave, marketing performance",,,2,"Jul 11, 2023",,3,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 7 times by 3 anonymous users","forrester wave, digital asset management",,,3,"Jul 10, 2023",,2,7
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/forrester-wave-digital-asset-management-2022/",1,1,1,"Jul 7, 2023",,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/forrester-wave-digital-asset-management-2022/",1,,1,"Jul 7, 2023",1,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"Jul 7, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 6 times by 2 anonymous users","forrester wave",,,2,"Jul 5, 2023",,1,6
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 4 times by 2 anonymous users","forrester wave",,,2,"Jul 3, 2023",,1,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","forrester wave",,,1,"Jul 1, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Jun 30, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",,,1,"Jun 28, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 2 anonymous users","dam new york, content delivery network",,,2,"Jun 27, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",,,1,"Jun 24, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Jun 23, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",,,1,"Jun 22, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 3 times by 3 anonymous users","marketing performance, content hub",,,3,"Jun 21, 2023",,2,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 2 anonymous users","taxonomy, forrester wave",,,2,"Jun 20, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",,,1,"Jun 19, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 3 anonymous users","marketing performance, content delivery network",,,3,"Jun 14, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Jun 13, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Jun 12, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Jun 11, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 3 times by 2 anonymous users","digital asset management, forrester wave",,,2,"Jun 8, 2023",,2,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 4 times by 1 anonymous user","forrester wave",,,1,"Jun 7, 2023",,1,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 3 anonymous users","dam europe, forrester wave",,,3,"Jun 6, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 10 times by 2 anonymous users","marketing performance",,,2,"Jun 1, 2023",,1,10
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","forrester wave",,,1,"May 27, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 3 times by 1 anonymous user","marketing performance",,,1,"May 26, 2023",,1,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 5 times by 2 anonymous users","hyland, taxonomy",,,2,"May 23, 2023",,2,5
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",,,1,"May 22, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","david lipsey",,,1,"May 17, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"May 15, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 2 anonymous users","aem, taxonomy",,,2,"May 10, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/",1,1,1,"May 6, 2023",,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/",1,,1,"May 6, 2023",2,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 pages viewed a total of 3 times by 2 Anonymous users","https://tenovos.com/forrester-wave-digital-asset-management-2022/, https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/, https://tenovos.com/resources/blog/interpreting-forrester-wave-dam-on-customer-experience/",3,3,2,"May 4, 2023",,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 pages clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/blog/interpreting-forrester-wave-dam-on-customer-experience/, https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/",2,,1,"May 4, 2023",2,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 2 anonymous users","marketing performance",,,2,"May 3, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 3 times by 1 anonymous user","forrester wave",,,1,"May 2, 2023",,1,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 keywords researched a total of 4 times by 3 anonymous users","widen, Salsify, content hub",,,3,"Apr 30, 2023",,3,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 23, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 2 anonymous users","marketing performance",,,2,"Apr 21, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 20, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","dam renewal",,,1,"Apr 19, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 keywords researched a total of 4 times by 3 anonymous users","marketing performance, taxonomy, dam renewal",,,3,"Apr 18, 2023",,3,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","4 keywords researched a total of 8 times by 3 anonymous users","opentext, marketing performance, workflow automation, forrester wave",,,3,"Apr 14, 2023",,4,8
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","4 keywords researched a total of 14 times by 3 anonymous users","opentext, content hub, forrester wave, marketing performance",,,3,"Apr 11, 2023",,4,14
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 6 times by 1 anonymous user","opentext, forrester wave",,,1,"Apr 10, 2023",,2,6
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",,,1,"Apr 8, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Apr 7, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 keywords researched a total of 22 times by 5 anonymous users","hyland, opentext, forrester wave",,,5,"Apr 6, 2023",,3,22
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","smartsheet",,,1,"Apr 5, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 3 times by 3 anonymous users","hyland",,,3,"Apr 4, 2023",,1,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 3 anonymous users","hyland, marketing performance",,,3,"Apr 3, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Mar 30, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","forrester wave",,,1,"Mar 29, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 3 times by 2 anonymous users","marketing performance",,,2,"Mar 27, 2023",,1,3
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",,,1,"Mar 24, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 5 times by 1 anonymous user","marketing performance, content delivery network",,,1,"Mar 23, 2023",,2,5
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 2 times by 2 anonymous users","Salsify, forrester wave",,,2,"Mar 22, 2023",,2,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Mar 20, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Mar 14, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","intelligent content",,,1,"Mar 10, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","Informatica",,,1,"Mar 7, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 2 times by 2 anonymous users","widen, opentext",,,2,"Mar 3, 2023",,2,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 keywords researched a total of 4 times by 2 anonymous users","hyland, digital asset management",,,2,"Feb 25, 2023",,2,4
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","canto",,,1,"Feb 24, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","3 pages viewed a total of 4 times by 1 Anonymous user","https://tenovos.com/resources/press/, https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/, https://tenovos.com/forrester-wave-digital-asset-management-2022/",3,4,1,"Feb 23, 2023",,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","2 pages clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/press/tenovos-named-strong-performer-in-digital-asset-management/, https://tenovos.com/resources/press/",2,,1,"Feb 23, 2023",3,,
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",,,1,"Feb 20, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Feb 17, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","content hub",,,1,"Feb 16, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",,,1,"Feb 15, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 5 times by 2 anonymous users","taxonomy",,,2,"Feb 14, 2023",,1,5
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 2 times by 1 anonymous user","Salsify",,,1,"Feb 13, 2023",,1,2
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","Salsify",,,1,"Feb 9, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","opentext",,,1,"Feb 7, 2023",,1,1
"/discover/account/detail/5f8c719a5b7838a/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Forrester Research","United States - forrester.com","1 keyword researched a total of 1 time by 1 anonymous user","asset usage data",,,1,"Feb 6, 2023",,1,1
