"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jun 24, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","workflow automation, marketing performance",2,2,2,"Jun 23, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 21 times by 2 anonymous users","widen, Informatica",2,21,2,"Jun 22, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 3 anonymous users","taxonomy, content hub",2,3,3,"Jun 21, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","taxonomy, best dam",2,2,2,"Jun 20, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","dam new york, marketing performance",2,2,2,"Jun 19, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 2 anonymous users","dam new york, content hub",2,3,2,"Jun 18, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","aem, content hub",2,2,2,"Jun 17, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 5 times by 1 anonymous user","workflow automation",1,5,1,"Jun 16, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Jun 15, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","pim",1,1,1,"Jun 14, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",1,2,1,"Jun 13, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 2 anonymous users","smartsheet, taxonomy",2,3,2,"Jun 12, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 5 times by 2 anonymous users","marketing performance, taxonomy",2,5,2,"Jun 11, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 4 times by 2 anonymous users","marketing performance, content hub",2,4,2,"Jun 10, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Jun 9, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 5 times by 3 anonymous users","taxonomy, dam assessment",2,5,3,"Jun 8, 2023",,,
