"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched"
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","campaign monitoring",,,1,"Apr 10, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/platform/",1,1,1,"Apr 6, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",1,1,1,"Apr 3, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 5 times by 4 anonymous users","content hub",,,4,"Apr 1, 2023",,1,5
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","2 pages viewed a total of 3 times by 3 Anonymous users","https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/, https://tenovos.com/",2,3,3,"Mar 31, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","2 pages clicked a total of 3 times by 2 Anonymous users","https://tenovos.com/, https://tenovos.com/the-impact-of-ai-on-digital-asset-management-key-skills-for-dam-managers-to-stay-competitive/",2,,2,"Mar 31, 2023",3,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","content hub",,,1,"Mar 31, 2023",,1,1
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Mar 24, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Mar 23, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Mar 22, 2023",,,
"/discover/account/detail/b82519a4e0d5374/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Canadian Tire Corporation","Canada - canadiantire.ca","1 keyword researched a total of 1 time by 1 anonymous user","product information management",,,1,"Mar 20, 2023",,1,1
