"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 6 times by 5 anonymous users","story activation, hyland, content hub, marketing performance",4,6,5,"Jul 16, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 12 times by 8 anonymous users","canto, widen, content delivery network, taxonomy",4,12,8,"Jul 15, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","2 keywords researched a total of 25 times by 22 anonymous users","canto, widen",2,25,22,"Jul 14, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 17 times by 13 anonymous users","dam new york, widen, taxonomy, best dam, content delivery network, forrester wave",6,17,13,"Jul 13, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","9 keywords researched a total of 16 times by 11 anonymous users","widen, dam new york, opentext, adobe aem, aem, hyland, content hub, taxonomy, dam manager",9,16,11,"Jul 12, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","10 keywords researched a total of 19 times by 16 anonymous users","widen, Informatica, hyland, marketing performance, dam manager, content delivery network, forrester wave, asset usage data, digital asset management, workflow automation",10,19,16,"Jul 11, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 16 times by 11 anonymous users","sitecore, Informatica, aem, canto, taxonomy, marketing performance, workflow automation, asset usage data",8,16,11,"Jul 10, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 3 times by 3 anonymous users","canto, taxonomy, content delivery network",3,3,3,"Jul 9, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 9 times by 5 anonymous users","Informatica, widen, workflow automation, marketing performance, content hub",5,9,5,"Jul 8, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 13 times by 9 anonymous users","canto, marketing performance, digital asset management, taxonomy, content delivery network",5,13,9,"Jul 7, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 10 times by 5 anonymous users","Informatica, dam new york, content hub, taxonomy, marketing performance",5,10,5,"Jul 6, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 6 times by 5 anonymous users","hyland, canto, marketing performance, taxonomy, content hub",5,6,5,"Jul 5, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 4 times by 4 anonymous users","canto, marketing performance, review of assets, content hub",4,4,4,"Jul 4, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 3 times by 3 anonymous users","widen, dam new york, content hub",3,3,3,"Jul 3, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 4 times by 4 anonymous users","aem, taxonomy, brand integrity",3,4,4,"Jul 2, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 11 times by 6 anonymous users","canto, aem dam, aem, aem api, intelligent content, taxonomy, marketing performance",7,11,6,"Jul 1, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 6 times by 4 anonymous users","product information management, aem, marketing performance",3,6,4,"Jun 30, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 9 times by 7 anonymous users","Informatica, sitecore, content hub, marketing performance, taxonomy, workflow automation",6,9,7,"Jun 29, 2023",,,,
