"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 18 times by 3 anonymous users","digital asset management",1,18,3,"May 10, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 12 times by 3 anonymous users","digital asset management",1,12,3,"May 9, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 12 times by 4 anonymous users","digital asset management",1,12,4,"May 8, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 14 times by 3 anonymous users","digital asset management",1,14,3,"May 5, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 16 times by 3 anonymous users","digital asset management",1,16,3,"May 4, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 24 times by 4 anonymous users","digital asset management",1,24,4,"May 3, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","2 keywords researched a total of 15 times by 5 anonymous users","Informatica, digital asset management",2,15,5,"May 2, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 14 times by 2 anonymous users","digital asset management",1,14,2,"May 1, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","2 keywords researched a total of 17 times by 4 anonymous users","brandfolder, digital asset management",2,17,4,"Apr 28, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","2 keywords researched a total of 9 times by 2 anonymous users","brandfolder, digital asset management",2,9,2,"Apr 27, 2023",,,
"/discover/account/detail/b10283e1a7e1c8e/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Cambro Manufacturing","United States - cambro.com","1 keyword researched a total of 4 times by 2 anonymous users","digital asset management",1,4,2,"Apr 26, 2023",,,
