"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"May 5, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 1, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Apr 30, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","4 keywords researched a total of 14 times by 4 anonymous users","taxonomy, workflow automation, marketing performance, content delivery network",4,14,4,"Apr 29, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 3 times by 3 anonymous users","canto, marketing performance, taxonomy",3,3,3,"Apr 28, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 4 times by 3 anonymous users","marketing performance, taxonomy",2,4,3,"Apr 27, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Apr 26, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 3 times by 1 anonymous user","marketing performance",1,3,1,"Apr 25, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 5 times by 2 anonymous users","canto, taxonomy",2,5,2,"Apr 23, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 3 times by 1 anonymous user","canto",1,3,1,"Apr 22, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 4 times by 3 anonymous users","widen, pim, canto",3,4,3,"Apr 21, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","3 keywords researched a total of 13 times by 3 anonymous users","aem, widen, taxonomy",3,13,3,"Apr 20, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Apr 18, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 12 times by 2 anonymous users","digital asset management, taxonomy",2,12,2,"Apr 17, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 3 times by 2 anonymous users","aem, Informatica",2,3,2,"Apr 16, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 9 times by 2 anonymous users","Informatica, content hub",2,9,2,"Apr 15, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 2 times by 2 anonymous users","taxonomy, digital asset management",2,2,2,"Apr 14, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 3 times by 2 anonymous users","aem, taxonomy",2,3,2,"Apr 13, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 7 times by 3 anonymous users","hyland, taxonomy",2,7,3,"Apr 12, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","1 keyword researched a total of 2 times by 1 anonymous user","digital asset management",1,2,1,"Apr 11, 2023",,,,
"/discover/account/detail/f0ac70298a9325d/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","CBC","United States - cbc.co","2 keywords researched a total of 4 times by 3 anonymous users","hyland, taxonomy",2,4,3,"Apr 10, 2023",,,,
