"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","2 keywords researched a total of 3 times by 2 anonymous users","aem, marketing performance",2,3,2,"Feb 27, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"Feb 26, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 25, 2023",,,,1,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","7 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 24, 2023",,,,7,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Feb 24, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 23, 2023",,,,2,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","3 keywords researched a total of 6 times by 4 anonymous users","taxonomy, digital asset management, digital asset management trends",3,6,4,"Feb 23, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","6 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 22, 2023",,,,6,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 2 times by 1 anonymous user","taxonomy",1,2,1,"Feb 22, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","8 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 21, 2023",,,,8,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Feb 21, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","5 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 20, 2023",,,,5,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 1 time by 1 anonymous user","dam comparison",1,1,1,"Feb 20, 2023",,,,,
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 18, 2023",,,,1,1
"/discover/account/detail/0ff752a721b797c/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Texas Instruments Incorporated","United States - ti.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Feb 15, 2023",,,,,
