"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",1,1,1,"Feb 27, 2023",,,,,
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 24, 2023",,,,1,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","7 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 23, 2023",,,,7,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","1 keyword researched a total of 4 times by 1 anonymous user","adobe aem",1,4,1,"Feb 23, 2023",,,,,
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","3 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 22, 2023",,,,3,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","10 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 21, 2023",,,,10,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","8 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 20, 2023",,,,8,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","1 keyword researched a total of 2 times by 1 anonymous user","hyland",1,2,1,"Feb 20, 2023",,,,,
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","21 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 17, 2023",,,,21,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","7 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 16, 2023",,,,7,1
"/discover/account/detail/486b8ae5f934381/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Flowers Foods, Inc.","United States - flowersfoods.com","6 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 15, 2023",,,,6,1
