"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked","impressions","campaigns"
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","hyland, taxonomy",2,3,2,"May 9, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 2 anonymous users","marketing performance",1,2,2,"May 8, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 2 times by 2 anonymous users","smartsheet, canto",2,2,2,"May 7, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 5, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"May 4, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",1,1,1,"May 1, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Apr 29, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 27, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","product information management",1,1,1,"Apr 26, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 9 times by 1 anonymous user","smartsheet",1,9,1,"Apr 25, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 3 times by 1 anonymous user","smartsheet",1,3,1,"Apr 24, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Apr 15, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","hyland",1,1,1,"Apr 14, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 2 times by 2 anonymous users","taxonomy, marketing performance",2,2,2,"Apr 12, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 11, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 3 times by 1 anonymous user","digital asset management",1,3,1,"Apr 9, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 1 anonymous user","widen",1,2,1,"Apr 7, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 1 anonymous user","hyland",1,2,1,"Apr 5, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 3, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Mar 31, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 3 times by 2 anonymous users","marketing performance",1,3,2,"Mar 28, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 25, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 22, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",1,1,1,"Mar 17, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","smartsheet, widen",2,3,2,"Mar 16, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 13, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","digital asset management, workflow automation",2,3,2,"Mar 7, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 6 times by 2 anonymous users","workflow automation",1,6,2,"Mar 6, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","aem, workflow automation",2,3,2,"Mar 5, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 2 times by 2 anonymous users","workflow automation, marketing performance",2,2,2,"Mar 4, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Mar 3, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 keywords researched a total of 3 times by 2 anonymous users","hyland, digital asset management",2,3,2,"Feb 27, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",1,1,1,"Feb 25, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","smartsheet",1,1,1,"Feb 24, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","4 keywords researched a total of 4 times by 3 anonymous users","smartsheet, widen, digital asset management trends, digital asset management",4,4,3,"Feb 23, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 2 times by 1 anonymous user","marketing performance",1,2,1,"Feb 21, 2023",,,,,
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 Media Impression in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 18, 2023",,,,1,1
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","2 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 17, 2023",,,,2,1
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","20 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 16, 2023",,,,20,1
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","4 Media Impressions in 1 Campaign","https://tenovos.abm.6sense.com/campaigns/view/98139",,,,"Feb 15, 2023",,,,4,1
"/discover/account/detail/620fbb07ea518b8/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","Estee Lauder","United States - esteelauder.com","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Feb 15, 2023",,,,,
